Date,Close,High,Low,Open,Volume
2009-08-06,1.1397744417190552,1.1911981008670356,1.0960995002118086,1.1623162955445132,241978000
2009-08-07,1.1573853492736816,1.1806316715747747,1.1292080092663195,1.1376611944735087,24543000
2009-08-10,1.1249815225601196,1.171474173274018,1.0996218796297919,1.171474173274018,24210000
2009-08-11,1.1038483381271362,1.1270946597639648,1.0918729017861284,1.125685809598874,23054000
2009-08-12,1.1270945072174072,1.1411831749116736,1.103143721752104,1.137661007988107,14513000
2009-08-13,1.1658381223678589,1.1778135548178608,1.127094293553322,1.127094293553322,11506000
2009-08-14,1.1693607568740845,1.1975381821792523,1.144705583210276,1.1623164215415678,6378000
2009-08-17,1.1425925493240356,1.1531590549446504,1.1411836987029782,1.1461147178642406,2544000
2009-08-18,1.2024692296981812,1.2116268826507548,1.151749946876267,1.1609075998288405,14467000
2009-08-19,1.2602323293685913,1.2637544956719244,1.1834489695958195,1.1862667530235271,20708000
2009-08-20,1.2510749101638794,1.26445911098687,1.2179664736463316,1.26445911098687,18821000
2009-08-21,1.2553014755249023,1.2658680604820474,1.2383951075436403,1.2531882425085583,8636000
2009-08-24,1.2327598333358765,1.2574150064895662,1.2186711629623395,1.2341686835782102,10216000
2009-08-25,1.2574151754379272,1.2609373435045557,1.236282167038156,1.2433265031714131,5308000
2009-08-26,1.2574151754379272,1.2574151754379272,1.208104822505128,1.2461442880097824,7086000
2009-08-27,1.2792524099349976,1.2827745773377883,1.2362819340309115,1.2574149384476565,11611000
2009-08-28,1.301090121269226,1.3384251194162742,1.267981674399605,1.275026010503761,12950000
2009-08-31,1.2820701599121094,1.2961588291460184,1.2545972045209313,1.2926366618375411,10048000
2009-09-01,1.2574151754379272,1.29897680900921,1.1933116830352442,1.285592603946066,13835000
2009-09-02,1.2454397678375244,1.2855925492694693,1.2313510961702052,1.2510752532994733,12934000
2009-09-03,1.2292371988296509,1.265867795067179,1.1975377025299134,1.265867795067179,36577000
2009-09-04,1.2510749101638794,1.2679812779376656,1.232055141449515,1.2503704431836866,11586000
2009-09-08,1.246848702430725,1.263050692737567,1.2292378616570083,1.2510753378064623,5749000
2009-09-09,1.2158530950546265,1.2574147133524929,1.21303539522684,1.2574147133524929,5512000
2009-09-10,1.20106041431427,1.2299422243179043,1.1940160786036378,1.1982426296449538,4152000
2009-09-11,1.1890848875045776,1.2207844798069856,1.1651341814695397,1.1975381569052728,6203000
2009-09-14,1.1728825569152832,1.1904934737017592,1.1489318578818077,1.172178173987872,16145000
2009-09-15,1.2102181911468506,1.2221935462830873,1.1714742568058967,1.2151492098529346,19869000
2009-09-16,1.2383954524993896,1.2503708068197823,1.2052870063531573,1.2257156309939292,20211000
2009-09-17,1.1721783876419067,1.2609370347795184,1.1644295862024792,1.2440306657890638,14464000
2009-09-18,1.141183614730835,1.1989472417198503,1.1397747642134453,1.1672476432154477,8999000
2009-09-21,1.17006516456604,1.1714740147659632,1.1179370353681097,1.1468188423544696,5530000
2009-09-22,1.2151494026184082,1.2236025908805417,1.1848587343685624,1.194720773345197,11141000
2009-09-23,1.2257152795791626,1.2531882322936334,1.2186709456485418,1.2412127974315108,5303000
2009-09-24,1.2320549488067627,1.2574145804773222,1.1799268357006287,1.2207840667115692,7788000
2009-09-25,1.206695795059204,1.2313509679088528,1.2045824777342147,1.2313509679088528,4685000
2009-09-28,1.24332594871521,1.2574146146989402,1.199651016985588,1.2200796330470407,2336000
2009-09-29,1.1996511220932007,1.2567103418916625,1.1940157223860208,1.2362817240403534,3567000
2009-09-30,1.2024692296981812,1.2207845356033282,1.1947204270517489,1.1975382116391349,5126000
2009-10-01,1.1489320993423462,1.2038779260563937,1.1418877647373424,1.1975380585019273,6605000
2009-10-02,1.1334344148635864,1.1524541841151237,1.1200502136625876,1.141183215964219,6296000
2009-10-05,1.1616119146347046,1.1644296148774718,1.1270946247978002,1.1341389593798101,1889000
